basep-51;Rapidash
pl4-28;Rapidash
xy11-17;Rapidash
dp1-59;Rapidash
swshp-SWSH270;Rapidash
ecard2-31;Rapidash
dp7-22;Rapidash
sm9-18;Rapidash
hgss4-8;Rapidash
base6-60;Rapidash
swsh10-22;Rapidash
ecard1-62;Rapidash
ecard1-26;Rapidash
ex6-13;Rapidash
pl2-47;Rapidash E4
ex9-83;Rare Candy
ex13-90;Rare Candy
sm7-142;Rare Candy
bw10-105;Rare Candy
ex2-88;Rare Candy
pgo-69;Rare Candy
bw5-100;Rare Candy
dp4-102;Rare Candy
sm1-129;Rare Candy
sm2-165;Rare Candy
xy5-135;Rare Candy
pop8-10;Rare Candy
swsh1-180;Rare Candy
pop5-7;Rare Candy
bw10-85;Rare Candy
hgss2-82;Rare Candy
swsh3-167;Rare Fossil
bw9-88;Raticate
xy9-88;Raticate
bw7-105;Raticate
si1-6;Raticate
ex6-48;Raticate
ecard3-89;Raticate
pl4-29;Raticate
dp3-61;Raticate
base4-58;Raticate
sm10-144;Raticate
base6-61;Raticate
xy12-67;Raticate
hgss3-34;Raticate
base1-40;Raticate
xy9-89;Raticate BREAK
pl3-78;Raticate G
bw9-87;Rattata
base4-89;Rattata
base6-89;Rattata
xy9-87;Rattata
dp3-103;Rattata
bw7-104;Rattata
ru1-15;Rattata
base1-61;Rattata
hgss3-64;Rattata
ecard1-128;Rattata
xy12-66;Rattata
base5-66;Rattata
pl4-73;Rattata
ex7-71;Rattata
sm10-143;Rattata
ex7-72;Rattata
ecard3-90;Rattata
ex6-77;Rattata
bw11-93;Rayquaza
ex8-22;Rayquaza
dp6-14;Rayquaza
swsh4-138;Rayquaza
col1-SL10;Rayquaza
sm2-106;Rayquaza
dv1-11;Rayquaza
xyp-XY141;Rayquaza
col1-20;Rayquaza
xyp-XY64;Rayquaza
pop1-3;Rayquaza
bw6-128;Rayquaza
swshp-SWSH029;Rayquaza
ex9-9;Rayquaza
hgss3-89;Rayquaza & Deoxys LEGEND
hgss3-90;Rayquaza & Deoxys LEGEND
pl3-8;Rayquaza C
dpp-DP47;Rayquaza C LV.X
pl3-146;Rayquaza C LV.X
xy6-87;Rayquaza Spirit Link
swshp-SWSH147;Rayquaza V
swsh7-110;Rayquaza V
swsh7-193;Rayquaza V
swsh7-194;Rayquaza V
swsh12tg-TG20;Rayquaza VMAX
swsh7-217;Rayquaza VMAX
swsh7-111;Rayquaza VMAX
swsh12tg-TG29;Rayquaza VMAX
swsh7-218;Rayquaza VMAX
ex3-97;Rayquaza ex
np-39;Rayquaza ex
ex8-102;Rayquaza ex
ex15-97;Rayquaza ex δ
ex13-26;Rayquaza δ
ex11-13;Rayquaza δ
ex13-16;Rayquaza δ
ex8-107;Rayquaza ★
bw6-85;Rayquaza-EX
xy6-104;Rayquaza-EX
bw6-123;Rayquaza-EX
bwp-BW47;Rayquaza-EX
xy6-60;Rayquaza-EX
xyp-XY66;Rayquaza-EX
xyp-XY69;Rayquaza-EX
xy6-75;Rayquaza-EX
xyp-XY73;Rayquaza-EX
sm7-109;Rayquaza-GX
sm7-177;Rayquaza-GX
sm7-177a;Rayquaza-GX
sm7-160;Rayquaza-GX
ex12-82;React Energy
gym1-116;Recall
dp5-96;Recover Energy
bw2-96;Recycle
base3-61;Recycle
neo1-105;Recycle Energy
sm11-257;Recycle Energy
sm11-212;Recycle Energy
sm12-234;Red & Blue
sm12-202;Red & Blue
g1-71;Red Card
xy1-124;Red Card
sm10-213;Red's Challenge
sm10-184;Red's Challenge
swsh12-168;Regenerative Energy
dp6-36;Regice
xy7-24;Regice
sm7-45;Regice
swsh10-37;Regice
ex13-27;Regice
sm4-28;Regice
ex9-98;Regice ex
ex5-97;Regice ex
ex12-90;Regice ★
swsh7-124;Regidrago
swsh10-118;Regidrago
swsh12-184;Regidrago V
swsh12-183;Regidrago V
swsh12-135;Regidrago V
swsh12-136;Regidrago VSTAR
swsh12-201;Regidrago VSTAR
swsh7-60;Regieleki
swsh10-51;Regieleki
swsh12-57;Regieleki V
swsh12-175;Regieleki V
swsh12-198;Regieleki VMAX
swsh12-58;Regieleki VMAX
dp6-37;Regigigas
xyp-XY82;Regigigas
xy4-86;Regigigas
sm4-84;Regigigas
pop9-4;Regigigas
sm4-84a;Regigigas
dp6-15;Regigigas
smp-SM243;Regigigas
swshp-SWSH247;Regigigas
dp7-9;Regigigas
dpp-DP40;Regigigas
swsh10-130;Regigigas
pl3-9;Regigigas FB
dp7-100;Regigigas LV.X
dpp-DP30;Regigigas LV.X
bw4-99;Regigigas-EX
bw4-82;Regigigas-EX
dp6-38;Regirock
swsh4-89;Regirock
xyp-XY49;Regirock
ex13-28;Regirock
sm4-53;Regirock
swsh10-75;Regirock
sm7-80;Regirock
smp-SM74;Regirock
xy7-40;Regirock
swsh1-104;Regirock V
ex9-99;Regirock ex
ex5-98;Regirock ex
ex12-91;Regirock ★
xy10-43;Regirock-EX
xy10-43a;Regirock-EX
dp6-39;Registeel
swsh10-108;Registeel
sm7-96;Registeel
xy7-51;Registeel
ex13-29;Registeel
sm4-68;Registeel
smp-SM75;Registeel
ex9-100;Registeel ex
ex5-99;Registeel ex
ex12-92;Registeel ★
bw6-122;Registeel-EX
bw6-81;Registeel-EX
ecard3-120;Relic Hunter
pl3-SH8;Relicanth
xy7-23;Relicanth
swsh3-40;Relicanth
sm11-111;Relicanth
dp4-51;Relicanth
swsh11-101;Relicanth
ex5-24;Relicanth
ex13-30;Relicanth
ex9-18;Relicanth
col1-69;Relicanth
swsh12-44;Relicanth
bw10-24;Relicanth
pl3-79;Relicanth
pl1-90;Remoraid
dp2-95;Remoraid
neo3-50;Remoraid
sm4-22;Remoraid
bw10-18;Remoraid
ecard2-105;Remoraid
hgss2-59;Remoraid
swsh5-36;Remoraid
ex10-71;Remoraid
xy8-31;Remoraid
xy8-32;Remoraid
ex7-73;Remoraid
neo4-80;Remoraid
xy5-136;Repeat Ball
sm1-130;Repel
swsh7-154;Rescue Carrier
hgss4-90;Rescue Energy
bw6-115;Rescue Scarf
sm2-130;Rescue Stretcher
sm2-130a;Rescue Stretcher
sm3-165;Rescue Stretcher
col1-84;Research Record
xy8-147;Reserved Ticket
sm11-206a;Reset Stamp
sm11-206;Reset Stamp
sm11-253;Reset Stamp
swsh45-17;Reshiram
cel25-2;Reshiram
sm35-14;Reshiram
cel25c-113_A;Reshiram
bw11-28;Reshiram
bw11-114;Reshiram
bw1-113;Reshiram
bw1-26;Reshiram
bw11-RC22;Reshiram
xy6-63;Reshiram
bwp-BW23;Reshiram
bwp-BW004;Reshiram
bw9-17;Reshiram
bw4-21;Reshiram
xyp-XY74;Reshiram
smp-SM201;Reshiram & Charizard-GX
sm10-20;Reshiram & Charizard-GX
sm10-217;Reshiram & Charizard-GX
smp-SM247;Reshiram & Charizard-GX
sm10-194;Reshiram & Charizard-GX
sm12-222;Reshiram & Zekrom-GX
sm12-157;Reshiram & Zekrom-GX
sm12-259;Reshiram & Zekrom-GX
swsh12-172;Reshiram V
swsh12-24;Reshiram V
bw4-95;Reshiram-EX
bwp-BW36;Reshiram-EX
bw11-29;Reshiram-EX
bw4-22;Reshiram-EX
sma-SV51;Reshiram-GX
sm75-65;Reshiram-GX
smp-SM137;Reshiram-GX
sm75-71;Reshiram-GX
sm75-11;Reshiram-GX
gym2-109;Resistance Gym
ecard3-144;Retro Energy
sm9-153;Return Label
swsh12-78;Reuniclus
bw6-126;Reuniclus
bw3-52;Reuniclus
bw3-53;Reuniclus
bw1-57;Reuniclus
xy10-35;Reuniclus
bw11-76;Reuniclus
bw10-44;Reuniclus
bw10-86;Reversal Trigger
xy9-110;Reverse Valley
g1-70;Revitalizer
base1-89;Revive
xy12-85;Revive
xy6-88;Revive
bw1-102;Revive
pl3-80;Rhydon
swsh1-98;Rhydon
sm10-94;Rhydon
base2-45;Rhydon
ex5-46;Rhydon
dp1-60;Rhydon
ecard3-H27;Rhydon
base4-59;Rhydon
xy1-61;Rhydon
swsh11-90;Rhydon
ecard3-29;Rhydon
ex9-19;Rhydon
sm3-66;Rhydon
xy5-75;Rhydon
base6-35;Rhydon
base4-90;Rhyhorn
dp1-95;Rhyhorn
base6-90;Rhyhorn
swsh1-96;Rhyhorn
swsh1-97;Rhyhorn
sm10-92;Rhyhorn
sm10-93;Rhyhorn
mcd15-8;Rhyhorn
pl3-122;Rhyhorn
ecard3-91;Rhyhorn
swsh11-89;Rhyhorn
xy1-60;Rhyhorn
g1-49;Rhyhorn
ex9-62;Rhyhorn
sm3-65;Rhyhorn
base2-61;Rhyhorn
xy5-74;Rhyhorn
ex5-70;Rhyhorn
dp1-12;Rhyperior
swsh1-99;Rhyperior
sm10-95;Rhyperior
xy1-62;Rhyperior
pl3-10;Rhyperior
sm3-67;Rhyperior
xy5-76;Rhyperior
xy5-77;Rhyperior
swsh11-91;Rhyperior
pl2-32;Rhyperior E4
dp6-145;Rhyperior LV.X
dpp-DP29;Rhyperior LV.X
swsh3-95;Rhyperior V
swsh3-181;Rhyperior V
swsh7-155;Ribbon Badge
sm1-93;Ribombee
sm3-96;Ribombee
swsh7-79;Ribombee
sm8-146;Ribombee
swsh11-166;Riley
swsh45-13;Rillaboom
swsh3-197;Rillaboom
swsh6-18;Rillaboom
swsh1-14;Rillaboom
swsh1-15;Rillaboom
swshp-SWSH006;Rillaboom
swsh45sv-SV006;Rillaboom
swsh2-17;Rillaboom V
swshp-SWSH014;Rillaboom V
swsh45sv-SV105;Rillaboom V
swsh2-175;Rillaboom V
swsh8-22;Rillaboom V
swsh2-18;Rillaboom VMAX
swsh45sv-SV106;Rillaboom VMAX
swsh2-193;Rillaboom VMAX
swsh8-23;Rillaboom VMAX
pop8-16;Riolu
bwp-BW33;Riolu
pl1-91;Riolu
swsh4-90;Riolu
xy10-45;Riolu
xy10-46;Riolu
col1-50;Riolu
sm10-102;Riolu
swsh9-78;Riolu
dp6-117;Riolu
sm11-115;Riolu
sm11-116;Riolu
sma-SV21;Riolu
bw4-63;Riolu
dp1-61;Riolu
hgss2-60;Riolu
sm5-66;Riolu
sm3-70;Riolu
bw11-79;Riolu
bw8-75;Riolu
bw8-76;Riolu
pop6-8;Riolu
dp1-113;Rival
dp3-124;Rival
xy4-102;Robo Substitute Team Flare Gear
bw9-108;Rock Guard
ex7-86;Rocket's Admin.
cel25c-86_A;Rocket's Admin.
ex7-96;Rocket's Articuno ex
ex7-97;Rocket's Entei ex
ex7-87;Rocket's Hideout
neo3-63;Rocket's Hideout
gym1-11;Rocket's Hitmonchan
bp-9;Rocket's Hitmonchan
ex7-98;Rocket's Hitmonchan ex
ex7-46;Rocket's Meowth
gym2-14;Rocket's Mewtwo
bp-8;Rocket's Mewtwo
ex7-99;Rocket's Mewtwo ex
gym2-119;Rocket's Minefield Gym
ex7-88;Rocket's Mission
gym1-12;Rocket's Moltres
ex7-100;Rocket's Moltres ex
ex10-116;Rocket's Persian ex
ex7-89;Rocket's Poké Ball
ex8-108;Rocket's Raikou ex
bp-4;Rocket's Scizor
ex7-101;Rocket's Scizor ex
gym1-13;Rocket's Scyther
ex7-102;Rocket's Scyther ex
gym2-120;Rocket's Secret Experiment
base5-16;Rocket's Sneak Attack
base5-72;Rocket's Sneak Attack
bp-5;Rocket's Sneasel
ex7-103;Rocket's Sneasel ex
gym1-33;Rocket's Snorlax
ex7-104;Rocket's Snorlax ex
ex7-105;Rocket's Suicune ex
ex7-90;Rocket's Tricky Gym
ex7-47;Rocket's Wobbuffet
gym2-15;Rocket's Zapdos
cel25c-15_A3;Rocket's Zapdos
ex7-106;Rocket's Zapdos ex
smp-SM06;Rockruff
swsh4-94;Rockruff
swsh6-86;Rockruff
smp-SM120;Rockruff
sm12-123;Rockruff
swsh35-29;Rockruff
swsh12tg-TG07;Rockruff
sma-SV23;Rockruff
swsh11-109;Rockruff
sm2-73;Rockruff
sm6-75;Rockruff
bw3-94;Rocky Helmet
bw7-153;Rocky Helmet
bw7-133;Rocky Helmet
swsh4-159;Rocky Helmet
xy4-48;Roggenrola
bw2-49;Roggenrola
bw2-50;Roggenrola
swsh7-86;Roggenrola
bw6-65;Roggenrola
sm1-69;Roggenrola
sm12-235;Roller Skater
sm12-203;Roller Skater
xy4-103;Roller Skates
xy1-125;Roller Skates
swsh5-78;Rolycoly
swsh2-105;Rolycoly
swsh35-31;Rolycoly
swsh45sv-SV067;Rolycoly
swsh45sv-SV101;Rookidee
swsh45sv-SV101;Rookidee
swsh1-150;Rookidee
swsh3-154;Rookidee
ex13-93;Root Fossil
ex16-86;Root Fossil
ex2-92;Root Fossil
dp6-139;Root Fossil
ex12-80;Root Fossil
bw10-87;Root Fossil Lileep
sm12-236;Rosa
sm12-204;Rosa
swsh3-189;Rose
swsh45-71;Rose
swsh3-196;Rose
swsh3-168;Rose
swsh3-169;Rose Tower
swsh9-172;Roseanne's Backup
swsh9-148;Roseanne's Backup
swsh9-180;Roseanne's Backup
dp3-125;Roseanne's Research
pop8-11;Roseanne's Research
bw6-12;Roselia
bw6-13;Roselia
dp1-96;Roselia
pl3-123;Roselia
swsh1-2;Roselia
swsh11-14;Roselia
dp3-62;Roselia
ex3-9;Roselia
hgss2-61;Roselia
swsh1-3;Roselia
xy2-8;Roselia
ex12-42;Roselia
dp7-72;Roselia
sm5-4;Roselia
pl3-81;Roserade
swsh1-4;Roserade
dp1-13;Roserade
hgss2-23;Roserade
bw6-14;Roserade
dp3-17;Roserade
bw6-15;Roserade
sm5-5;Roserade
swsh11-15;Roserade
dp7-23;Roserade
swsh11tg-TG02;Roserade
xy2-9;Roserade
pl3-40;Roserade C
pl2-12;Roserade GL
swsh45sv-SV038;Rotom
sm12-86;Rotom
pl3-82;Rotom
dp5-13;Rotom
sm6-40;Rotom
hgss3-20;Rotom
xy10-24;Rotom
bw8-49;Rotom
sm5-50;Rotom
pop9-5;Rotom
xy7-29;Rotom
dp4-7;Rotom
swsh12-53;Rotom
swsh8-94;Rotom
swsh45-34;Rotom
swsh1-181;Rotom Bike
swsh35-63;Rotom Bike
sm1-131;Rotom Dex
sm1-159;Rotom Dex
sm3-122;Rotom Dex Poké Finder Mode
swsh35-64;Rotom Phone
swsh11-58;Rotom V
swshp-SWSH257;Rotom V
swsh11-177;Rotom V
swsh11-176;Rotom V
xy5-137;Rough Seas
sma-SV2;Rowlet
smp-SM01;Rowlet
swsh45sv-SV001;Rowlet
mcd17-1;Rowlet
swsh10-19;Rowlet
mcd22-2;Rowlet
smp-SM22;Rowlet
smp-SM153;Rowlet
sm1-9;Rowlet
mcd21-7;Rowlet
sm12-17;Rowlet
sm12-18;Rowlet
swsh45-6;Rowlet
swsh3-11;Rowlet
swshp-SWSH220;Rowlet
sm11-1;Rowlet & Alolan Exeggutor-GX
sm11-237;Rowlet & Alolan Exeggutor-GX
sm11-214;Rowlet & Alolan Exeggutor-GX
sm11-215;Rowlet & Alolan Exeggutor-GX
swsh10-206;Roxanne
swsh10-150;Roxanne
swsh10-188;Roxanne
sm12-205;Roxie
swsh7-156;Rubber Gloves
xy11-92;Rufflet
bw2-86;Rufflet
bw2-87;Rufflet
bw6-111;Rufflet
bw8-115;Rufflet
xy8-129;Rufflet
swsh12-148;Rufflet
swsh7-136;Rufflet
swsh10-131;Rufflet
sm12-177;Rufflet
swsh6-152;Rugged Helmet
swsh6-228;Rugged Helmet
neo2-74;Ruin Wall
hgss3-76;Ruins of Alph
swsh45-61;Rusted Shield
swsh45-62;Rusted Sword
pl2-101;SP Energy
sm2-80;Sableye
ex14-10;Sableye
sm7-88;Sableye
xy7-44;Sableye
ex8-23;Sableye
swsh11-70;Sableye
swsh7-67;Sableye
xyp-XY92;Sableye
sm8-96;Sableye
bw9-49;Sableye
swsh4-105;Sableye
dp7-48;Sableye
bw11-61;Sableye
sm11-133;Sableye
dp3-63;Sableye
ex16-22;Sableye
ex2-10;Sableye
ex13-31;Sableye
xy1-68;Sableye
bw5-62;Sableye
hgss3-35;Sableye
pl3-41;Sableye G
swsh1-120;Sableye V
swsh1-194;Sableye V
gym2-110;Sabrina
gym2-20;Sabrina
smp-SM246;Sabrina & Brycen
gym2-93;Sabrina's Abra
gym2-94;Sabrina's Abra
gym1-91;Sabrina's Abra
basep-19;Sabrina's Abra
gym2-16;Sabrina's Alakazam
gym2-95;Sabrina's Drowzee
gym1-92;Sabrina's Drowzee
gym1-117;Sabrina's ESP
gym1-93;Sabrina's Gastly
gym2-96;Sabrina's Gastly
gym2-97;Sabrina's Gastly
gym1-125;Sabrina's Gaze
gym1-14;Sabrina's Gengar
gym2-29;Sabrina's Gengar
gym2-30;Sabrina's Golduck
gym2-55;Sabrina's Haunter
gym1-58;Sabrina's Haunter
gym2-56;Sabrina's Hypno
gym2-57;Sabrina's Jynx
gym1-59;Sabrina's Jynx
gym2-58;Sabrina's Kadabra
gym1-94;Sabrina's Mr. Mime
gym2-59;Sabrina's Mr. Mime
gym2-98;Sabrina's Porygon
gym2-121;Sabrina's Psychic Control
gym2-99;Sabrina's Psyduck
gym1-60;Sabrina's Slowbro
gym1-95;Sabrina's Slowpoke
sm9-181;Sabrina's Suggestion
sm9-154;Sabrina's Suggestion
sm115-65;Sabrina's Suggestion
gym1-34;Sabrina's Venomoth
gym1-96;Sabrina's Venonat
xy2-96;Sacred Ash
gym2-122;Saffron City Gym
col1-85;Sage's Training
hgss3-77;Sage's Training
xy3-98;Sail Fossil
pl4-8;Salamence
sm7-106;Salamence
dp3-18;Salamence
smp-SM140;Salamence
bw10-64;Salamence
dv1-8;Salamence
xy6-57;Salamence
dp7-24;Salamence
ex3-10;Salamence
xyp-XY59;Salamence
ex3-19;Salamence
swsh7-109;Salamence
pl4-98;Salamence LV.X
xyp-XY172;Salamence Spirit Link
swsh3-143;Salamence V
swsh3-185;Salamence V
swsh3-144;Salamence VMAX
swsh3-194;Salamence VMAX
ex16-96;Salamence ex
ex8-103;Salamence ex
ex15-98;Salamence ex δ
ex11-14;Salamence δ
xyp-XY170;Salamence-EX
sm75-44;Salamence-GX
smp-SM139;Salamence-GX
sm75-73;Salamence-GX
sm5-25;Salandit
sm11-98;Salandit
smp-SM154;Salandit
sm75-13;Salandit
swsh1-27;Salandit
sm4-46;Salandit
sm2-15;Salandit
swsh5-27;Salandit
sm10-30;Salandit
sm11-33;Salandit
sm5-26;Salazzle
sm11-99;Salazzle
swsh1-28;Salazzle
sm4-47;Salazzle
swsh5-28;Salazzle
sm2-16;Salazzle
sm75-14;Salazzle
sm10-31;Salazzle
smp-SM73;Salazzle
sm11-34;Salazzle
sm3-25;Salazzle-GX
sm3-132;Salazzle-GX
sm3-151;Salazzle-GX
smp-SM63;Salazzle-GX
sm10-185;Samson Oak
xy11-32;Samurott
bwp-BW22;Samurott
bw1-31;Samurott
bw1-32;Samurott
bw11-39;Samurott
swsh4-35;Samurott
bw7-41;Samurott
swsh1-109;Sandaconda
swsh1-110;Sandaconda
swsh5-82;Sandaconda
swsh45sv-SV071;Sandaconda
swsh8-252;Sandaconda V
swsh2-108;Sandaconda V
swsh6-89;Sandaconda V
swsh2-184;Sandaconda V
swsh6-175;Sandaconda V
swsh6-90;Sandaconda VMAX
swsh6-206;Sandaconda VMAX
sm1-83;Sandile
mcd11-8;Sandile
xy2-56;Sandile
swsh4-107;Sandile
swsh12-111;Sandile
sm10-113;Sandile
sm10-114;Sandile
bw1-63;Sandile
bw9-68;Sandile
bw2-60;Sandile
xy1-69;Sandile
bw5-64;Sandile
ex11-82;Sandshrew
base4-91;Sandshrew
sm10-83;Sandshrew
base6-91;Sandshrew
dp2-96;Sandshrew
pl3-124;Sandshrew
ecard3-92;Sandshrew
xy12-54;Sandshrew
base1-62;Sandshrew
hgss1-79;Sandshrew
ex7-74;Sandshrew
swsh8-131;Sandshrew
bw7-78;Sandshrew
xy8-75;Sandshrew
ex2-75;Sandshrew
sm10-84;Sandslash
pl3-42;Sandslash
hgss1-29;Sandslash
ex2-21;Sandslash
ecard3-93;Sandslash
dp2-61;Sandslash
base6-62;Sandslash
swsh8-132;Sandslash
bw7-79;Sandslash
base3-41;Sandslash
xy8-76;Sandslash
ex11-27;Sandslash δ
swsh2-81;Sandygast
swsh8-125;Sandygast
swsh12-99;Sandygast
sm12-126;Sandygast
sm3-61;Sandygast
sm1-74;Sandygast
swsh9-81;Sawk
bw10-52;Sawk
bw1-62;Sawk
bw2-59;Sawk
bw6-69;Sawk
sm3-72;Sawk
bw2-16;Sawsbuck
swsh6-12;Sawsbuck
bw1-14;Sawsbuck
sm12-16;Sawsbuck
sm6-6;Scatterbug
swsh5-11;Scatterbug
xy1-15;Scatterbug
xy8-13;Scatterbug
sm6-5;Scatterbug
pop1-4;Sceptile
ex9-10;Sceptile
xy5-9;Sceptile
sm7-10;Sceptile
pop4-5;Sceptile
ex1-20;Sceptile
pl4-30;Sceptile
sm7-10a;Sceptile
bw9-8;Sceptile
pl4-31;Sceptile
dp4-8;Sceptile
dp7-10;Sceptile
ex1-11;Sceptile
xy5-8;Sceptile
xy7-80;Sceptile Spirit Link
ex4-93;Sceptile ex
ex14-96;Sceptile ex δ
xyp-XY53;Sceptile-EX
xy7-7;Sceptile-EX
xy7-84;Sceptile-EX
sm8-196;Sceptile-GX
sm8-22;Sceptile-GX
sm8-216;Sceptile-GX
swsh8-238;Schoolboy
swsh8-276;Schoolboy
swsh8-261;Schoolboy
swsh8-239;Schoolgirl
swsh8-262;Schoolgirl
swsh8-277;Schoolgirl
hgss3-84;Scizor
bw7-94;Scizor
swsh2-128;Scizor
sm8-126;Scizor
ecard2-32;Scizor
ecard2-H21;Scizor
neo2-10;Scizor
dp7-25;Scizor
dp5-29;Scizor
basep-33;Scizor
neo2-29;Scizor
hgss3-7;Scizor
pl2-48;Scizor E4
xy9-111;Scizor Spirit Link
swsh3-118;Scizor V
swsh3-183;Scizor V
swsh3-193;Scizor VMAX
swsh3-119;Scizor VMAX
ex10-108;Scizor ex
xy9-76;Scizor-EX
xy9-119;Scizor-EX
sm7-90;Scizor-GX
sm7-175;Scizor-GX
sm7-158;Scizor-GX
sma-SV72;Scizor-GX
bw2-40;Scolipede
xy1-53;Scolipede
bw1-54;Scolipede
swsh6-107;Scolipede
sm3-58;Scolipede
bw7-74;Scolipede
base4-107;Scoop Up
base6-104;Scoop Up
base1-78;Scoop Up
bw10-95;Scoop Up Cyclone
swsh2-207;Scoop Up Net
swsh2-165;Scoop Up Net
swsh45sv-SV015;Scorbunny
swsh6-26;Scorbunny
mcd21-16;Scorbunny
swsh1-30;Scorbunny
swshp-SWSH244;Scorbunny
swsh1-31;Scorbunny
swshp-SWSH002;Scorbunny
swshp-SWSH071;Scorbunny
fut20-4;Scorbunny on the Ball
xy10-110;Scorched Earth
xy5-138;Scorched Earth
ex9-84;Scott
ex16-81;Scott
bw8-86;Scrafty
swsh7-99;Scrafty
xy2-59;Scrafty
sm11-138;Scrafty
sm35-51;Scrafty
bw4-74;Scrafty
bw1-69;Scrafty
bw5-68;Scrafty
xy3-67;Scrafty
swsh35-42;Scrafty
bw8-85;Scraggy
xy2-58;Scraggy
swsh7-98;Scraggy
sm11-137;Scraggy
sm35-50;Scraggy
mcd16-7;Scraggy
mcd12-10;Scraggy
bw4-73;Scraggy
bw1-68;Scraggy
bw5-67;Scraggy
bwp-BW25;Scraggy
swsh35-41;Scraggy
xy3-66;Scraggy
ex8-95;Scramble Energy
ex15-89;Scramble Energy
pop4-10;Scramble Energy
bw8-129;Scramble Switch
sm8-3;Scyther
sm115-5;Scyther
ex10-46;Scyther
basep-45;Scyther
swsh10-5;Scyther
bw5-4;Scyther
dp5-46;Scyther
neo2-46;Scyther
neo4-55;Scyther
dp7-49;Scyther
pl1-130;Scyther
ecard2-106;Scyther
base4-17;Scyther
sm7-4;Scyther
swsh10-4;Scyther
swsh2-4;Scyther
ex6-29;Scyther
hgss3-65;Scyther
base2-10;Scyther
base2-26;Scyther
bw7-7;Scyther
hgss3-36;Scyther
sma-SV1;Scyther
ecard2-57;Scyther
ex1-102;Scyther ex
sm4-99;Sea of Nothingness
swsh11-36;Seadra
ex7-48;Seadra
neo1-48;Seadra
xy5-31;Seadra
swsh5-32;Seadra
sm3-30;Seadra
base6-63;Seadra
dp6-70;Seadra
sm75-17;Seadra
ex3-39;Seadra
base3-42;Seadra
bw9-19;Seadra
hgss2-40;Seadra
ex3-40;Seadra
ecard2-58;Seadra
ex15-37;Seadra δ
ex13-52;Seadra δ
ex15-22;Seadra δ
ecard2-59;Seaking
neo3-37;Seaking
swsh1-47;Seaking
pl3-43;Seaking
ex8-24;Seaking
base2-46;Seaking
ex1-21;Seaking
sm10-49;Seaking
base4-60;Seaking
dp1-62;Seaking
xy8-28;Seaking
ex16-37;Sealeo
xy5-47;Sealeo
sm12-51;Sealeo
swsh6-38;Sealeo
ex5-47;Sealeo
bw6-30;Sealeo
dp2-62;Sealeo
pl2-77;Sealeo
ex12-43;Sealeo
xy2-25;Sealeo
gym1-118;Secret Mission
ex2-76;Seedot
ex2-77;Seedot
swsh11-11;Seedot
xy11-9;Seedot
xy9-4;Seedot
dp1-97;Seedot
swsh4-10;Seedot
bw4-2;Seedot
ex12-61;Seedot
sm7-11;Seedot
ex14-60;Seedot
sm7-12;Seedot
ex16-60;Seedot
swsh7-5;Seedot
ex8-71;Seedot
xy2-5;Seedot
ex5-71;Seedot
pl2-78;Seedot
hgss4-88;Seeker
base6-92;Seel
dp2-97;Seel
sm10-44;Seel
xy10-15;Seel
pl3-125;Seel
ecard3-94;Seel
ecard3-95;Seel
base4-61;Seel
xy12-28;Seel
swsh11-33;Seel
base1-41;Seel
neo4-81;Seel
ex6-78;Seel
ex15-62;Seel δ
ecard2-133;Seer
xy9-35;Seismitoad
swsh2-46;Seismitoad
sm12-117;Seismitoad
bw3-24;Seismitoad
bw9-26;Seismitoad
bw6-36;Seismitoad
swsh7-90;Seismitoad
bw11-42;Seismitoad
xy3-106;Seismitoad-EX
xy3-20;Seismitoad-EX
dp3-104;Sentret
pop7-16;Sentret
ecard2-107;Sentret
ex12-62;Sentret
swsh3-135;Sentret
neo2-63;Sentret
xy2-81;Sentret
hgss1-80;Sentret
ex7-75;Sentret
neo1-71;Sentret
swsh12-193;Serena
swsh12-164;Serena
swsh12-207;Serena
bw1-6;Serperior
bw11-8;Serperior
xy10-7;Serperior
bw7-13;Serperior
bw11-RC3;Serperior
bw6-125;Serperior
bwp-BW20;Serperior
bw1-5;Serperior
swsh12tg-TG13;Serperior V
swsh12-170;Serperior V
swsh12-7;Serperior V
swsh12-210;Serperior VSTAR
swsh12-196;Serperior VSTAR
swsh12-8;Serperior VSTAR
mcd12-1;Servine
bw7-12;Servine
xy10-6;Servine
bw11-RC2;Servine
bw1-4;Servine
bw1-3;Servine
bw11-7;Servine
sma-SV15;Seviper
swsh6-102;Seviper
col1-51;Seviper
sm3-50;Seviper
smp-SM46;Seviper
dp4-52;Seviper
pl1-61;Seviper
ex16-23;Seviper
swsh11-116;Seviper
ex13-32;Seviper
ex2-11;Seviper
ex9-20;Seviper
bw2-3;Sewaddle
bw11-9;Sewaddle
swsh8-9;Sewaddle
sm11-7;Sewaddle
bw2-4;Sewaddle
bw11-10;Sewaddle
xy4-5;Sewaddle
bw3-1;Sewaddle
bw8-8;Sewaddle
sm11-6;Sewaddle
xy1-126;Shadow Circle
swsh6-171;Shadow Rider Calyrex V
swshp-SWSH131;Shadow Rider Calyrex V
swsh6-172;Shadow Rider Calyrex V
swsh6-74;Shadow Rider Calyrex V
swsh10tg-TG17;Shadow Rider Calyrex V
swsh10tg-TG30;Shadow Rider Calyrex VMAX
swsh10tg-TG18;Shadow Rider Calyrex VMAX
swsh6-204;Shadow Rider Calyrex VMAX
swsh6-75;Shadow Rider Calyrex VMAX
